Date,Open,High,Low,Close,Volume
2021-07-19,354.04998779296875,355.17999267578125,352.0400085449219,354.6700134277344,64404600
2021-07-20,355.6300048828125,360.2799987792969,353.79998779296875,358.7900085449219,42183700
2021-07-21,358.3500061035156,361.55999755859375,358.1199951171875,361.55999755859375,30259900
2021-07-22,361.7699890136719,363.9599914550781,361.7699890136719,363.95001220703125,30252200
2021-07-23,365.30999755859375,368.489990234375,363.9200134277344,368.20001220703125,31960800
2021-07-26,367.489990234375,368.8900146484375,366.6000061035156,368.489990234375,28438100
2021-07-27,368.2200012207031,368.2200012207031,360.1600036621094,364.42999267578125,57933100
2021-07-28,365.6000061035156,367.45001220703125,363.239990234375,365.8299865722656,42066200
2021-07-29,365.25,367.67999267578125,365.25,366.4800109863281,25672500
2021-07-30,362.44000244140625,365.1700134277344,362.4100036621094,364.57000732421875,36484600
2021-08-02,366.2799987792969,366.8800048828125,363.8699951171875,364.6000061035156,27334100
2021-08-03,365.2799987792969,366.92999267578125,362.0,366.80999755859375,35558500
2021-08-04,366.7699890136719,368.32000732421875,365.6300048828125,367.3399963378906,29602200
2021-08-05,368.17999267578125,369.9100036621094,367.45001220703125,369.6700134277344,21443900
2021-08-06,368.3699951171875,369.3699951171875,366.9100036621094,368.04998779296875,33332100
2021-08-09,368.5199890136719,369.2699890136719,367.3900146484375,368.7300109863281,25960200
2021-08-10,369.260009765625,369.55999755859375,365.6199951171875,366.8399963378906,35130800
2021-08-11,368.1400146484375,368.6499938964844,364.8399963378906,366.2099914550781,34249800
2021-08-12,365.69000244140625,367.8999938964844,364.29998779296875,367.5299987792969,25969200
2021-08-13,367.8900146484375,369.1600036621094,367.3800048828125,368.82000732421875,19336200
2021-08-16,367.6700134277344,369.0199890136719,363.70001220703125,368.9800109863281,34856900
2021-08-17,366.1499938964844,367.1499938964844,363.2300109863281,365.7300109863281,44793900
2021-08-18,365.17999267578125,366.6199951171875,361.8699951171875,362.2099914550781,38541900
2021-08-19,360.2200012207031,365.67999267578125,359.9599914550781,363.9599914550781,48499400
2021-08-20,365.05999755859375,368.1400146484375,364.739990234375,367.7300109863281,39486000
2021-08-23,368.79998779296875,373.94000244140625,368.7900085449219,373.2300109863281,34034700
2021-08-24,373.8399963378906,374.989990234375,373.3599853515625,374.3699951171875,21732900
2021-08-25,374.6300048828125,375.3900146484375,373.8599853515625,374.79998779296875,20441900
2021-08-26,373.9200134277344,374.6199951171875,371.9700012207031,372.4200134277344,29133300
2021-08-27,373.07000732421875,376.55999755859375,372.57000732421875,376.0400085449219,27104700
2021-08-30,376.8500061035156,380.760009765625,376.8299865722656,380.260009765625,27295700
2021-08-31,380.510009765625,380.5799865722656,378.3599853515625,379.95001220703125,29628200
2021-09-01,381.0400085449219,382.7099914550781,380.3699951171875,380.5799865722656,28138300
2021-09-02,381.9700012207031,382.30999755859375,379.1499938964844,380.3999938964844,25453400
2021-09-03,379.2200012207031,381.9800109863281,379.20001220703125,381.57000732421875,24605400
2021-09-07,381.67999267578125,382.7799987792969,380.489990234375,382.1099853515625,23970200
2021-09-08,381.92999267578125,381.92999267578125,378.45001220703125,380.7799987792969,32949200
2021-09-09,381.010009765625,382.1499938964844,379.2200012207031,379.4700012207031,29399000
2021-09-10,381.2300109863281,381.9700012207031,376.25,376.5899963378906,40249400
2021-09-13,378.989990234375,379.42999267578125,374.2200012207031,376.3299865722656,48741800
2021-09-14,377.8599853515625,378.6099853515625,374.2799987792969,375.260009765625,41826600
2021-09-15,375.7300109863281,378.4100036621094,373.3699951171875,378.04998779296875,34097900
2021-09-16,376.67999267578125,378.8999938964844,374.70001220703125,378.30999755859375,35193100
2021-09-17,377.82000732421875,377.8699951171875,372.760009765625,373.8299865722656,60912300
2021-09-20,367.4599914550781,369.25,360.92999267578125,365.70001220703125,76203200
2021-09-21,367.5799865722656,368.80999755859375,364.989990234375,366.1499938964844,41927500
2021-09-22,367.0899963378906,371.07000732421875,365.9599914550781,369.57000732421875,46972900
2021-09-23,370.760009765625,374.0400085449219,370.1000061035156,372.9800109863281,44652000
2021-09-24,370.6499938964844,373.760009765625,370.2699890136719,373.3299865722656,36056800
2021-09-27,370.20001220703125,371.25,367.7300109863281,370.3500061035156,43338100
2021-09-28,365.6700134277344,370.29998779296875,359.3500061035156,359.8699951171875,97701600
2021-09-29,361.1700134277344,363.3699951171875,358.6400146484375,359.2799987792969,58076600
2021-09-30,360.9700012207031,362.67999267578125,357.1000061035156,357.9599914550781,61384600
2021-10-01,358.6000061035156,361.25,354.3800048828125,360.17999267578125,56375500
2021-10-04,358.5199890136719,358.8599853515625,350.32000732421875,352.6199951171875,76766000
2021-10-05,353.7099914550781,359.69000244140625,353.4800109863281,357.3800048828125,47232900
2021-10-06,354.0799865722656,359.95001220703125,353.1499938964844,359.6700134277344,56806500
2021-10-07,362.79998779296875,365.69000244140625,362.25,362.9700012207031,39411200
2021-10-08,364.0799865722656,364.32000732421875,360.6099853515625,361.1600036621094,41822300
2021-10-11,359.5799865722656,363.20001220703125,358.29998779296875,358.3900146484375,34847200
2021-10-12,359.8800048828125,360.3299865722656,356.4800109863281,357.1400146484375,43905100
2021-10-13,359.510009765625,360.69000244140625,357.42999267578125,360.0,40120800
2021-10-14,363.69000244140625,366.8500061035156,363.010009765625,366.6300048828125,43433900
2021-10-15,367.8800048828125,369.05999755859375,366.82000732421875,368.94000244140625,40419900
2021-10-18,367.6099853515625,372.8699951171875,366.989990234375,372.6499938964844,34513500
2021-10-19,373.75,375.5199890136719,372.70001220703125,375.4700012207031,29091000
2021-10-20,375.94000244140625,376.57000732421875,373.4599914550781,374.9800109863281,31390300
2021-10-21,374.1600036621094,377.4700012207031,373.8500061035156,377.2699890136719,25469300
2021-10-22,375.9800109863281,376.9700012207031,372.3900146484375,374.1000061035156,36275800
2021-10-25,375.55999755859375,378.8699951171875,373.55999755859375,377.92999267578125,32597800
2021-10-26,380.2300109863281,382.7099914550781,377.9100036621094,379.1199951171875,47191300
2021-10-27,379.5799865722656,383.1499938964844,379.30999755859375,380.0,45760500
2021-10-28,381.95001220703125,384.4800109863281,381.1600036621094,384.2200012207031,38007000
2021-10-29,381.05999755859375,386.2799987792969,380.70001220703125,386.1099853515625,37310100
2021-11-01,386.55999755859375,387.55999755859375,384.4200134277344,387.42999267578125,30765300
2021-11-02,386.79998779296875,389.5400085449219,386.75,389.04998779296875,25135300
2021-11-03,389.54998779296875,393.6099853515625,388.4800109863281,393.17999267578125,33748900
2021-11-04,394.4800109863281,399.20001220703125,393.9200134277344,398.2200012207031,40265300
2021-11-05,400.0400085449219,400.989990234375,397.1600036621094,398.6000061035156,43383800
2021-11-08,398.57000732421875,399.6199951171875,397.3999938964844,398.05999755859375,29256300
2021-11-09,399.1600036621094,399.57000732421875,393.9200134277344,395.32000732421875,50490700
2021-11-10,392.4700012207031,395.3599853515625,387.5299987792969,389.510009765625,54937400
2021-11-11,392.57000732421875,392.75,390.239990234375,390.5899963378906,32243000
2021-11-12,391.7699890136719,395.25,390.1300048828125,394.70001220703125,34730600
2021-11-15,395.9100036621094,396.239990234375,392.1000061035156,394.6099853515625,33716900
2021-11-16,393.8599853515625,397.92999267578125,393.6600036621094,397.4200134277344,27872900
2021-11-17,397.75,399.7200012207031,396.6400146484375,397.6300048828125,28703300
2021-11-18,399.7300109863281,402.2699890136719,397.45001220703125,401.75,45721500
2021-11-19,403.42999267578125,405.29998779296875,402.5799865722656,403.989990234375,45191700
2021-11-22,405.57000732421875,408.7099914550781,399.19000244140625,399.29998779296875,61715400
2021-11-23,398.1099853515625,400.2300109863281,392.9200134277344,397.4800109863281,70098700
2021-11-24,394.92999267578125,399.04998779296875,392.5400085449219,398.760009765625,46954400
2021-11-26,396.1099853515625,397.5400085449219,389.7699890136719,391.20001220703125,51533300
2021-11-29,395.8900146484375,400.7300109863281,395.1400146484375,399.69000244140625,54447100
2021-11-30,398.7799987792969,401.19000244140625,391.75,393.82000732421875,81332700
2021-12-01,398.2799987792969,400.4800109863281,386.6400146484375,387.1199951171875,77766500
2021-12-02,385.79998779296875,391.739990234375,384.3399963378906,389.9100036621094,84416600
2021-12-03,391.30999755859375,392.3399963378906,378.8999938964844,383.1300048828125,105349100
2021-12-06,383.6300048828125,387.6000061035156,379.29998779296875,386.20001220703125,67588800
2021-12-07,393.0299987792969,398.4599914550781,392.989990234375,397.8299865722656,56005300
2021-12-08,398.1700134277344,399.82000732421875,396.2200012207031,399.6099853515625,39204000
2021-12-09,398.3500061035156,400.20001220703125,393.5299987792969,393.7300109863281,49973700
2021-12-10,396.6199951171875,398.2799987792969,393.3599853515625,398.010009765625,52545800
2021-12-13,398.0,398.3299865722656,391.8800048828125,392.260009765625,50166400
2021-12-14,387.29998779296875,390.0899963378906,383.6300048828125,388.20001220703125,75199200
2021-12-15,387.94000244140625,397.4200134277344,383.8800048828125,397.04998779296875,73858000
2021-12-16,398.0400085449219,398.4800109863281,385.2099914550781,386.8399963378906,82591400
2021-12-17,383.3299865722656,389.19000244140625,381.7699890136719,384.9100036621094,80492500
2021-12-20,379.57000732421875,381.5,377.4700012207031,380.69000244140625,65336800
2021-12-21,384.04998779296875,389.5299987792969,380.20001220703125,389.2099914550781,48899500
2021-12-22,388.9100036621094,394.1600036621094,388.2300109863281,393.95001220703125,37042200
2021-12-23,394.30999755859375,398.42999267578125,394.1400146484375,396.9200134277344,29595500
2021-12-27,398.25,403.4800109863281,398.2200012207031,403.4800109863281,32820700
2021-12-28,404.3999938964844,404.5799865722656,400.7099914550781,401.6099853515625,33113700
2021-12-29,401.75,403.04998779296875,399.1099853515625,401.54998779296875,32248500
2021-12-30,401.3299865722656,403.57000732421875,399.75,400.3500061035156,23850100
2021-12-31,399.6600036621094,401.05999755859375,397.3399963378906,397.8500061035156,34752900
2022-01-03,399.04998779296875,401.94000244140625,396.8800048828125,401.67999267578125,40575900
2022-01-04,402.239990234375,402.2799987792969,393.2900085449219,396.4700012207031,58027200
2022-01-05,394.739990234375,395.8900146484375,384.0299987792969,384.2900085449219,75739800
2022-01-06,382.4200134277344,387.3500061035156,380.1300048828125,384.0199890136719,70814300
2022-01-07,384.0299987792969,385.760009765625,378.0400085449219,379.8599853515625,72652300
2022-01-10,374.82000732421875,380.6400146484375,369.30999755859375,380.1099853515625,91770500
2022-01-11,379.3599853515625,385.989990234375,377.2200012207031,385.82000732421875,68295700
2022-01-12,388.4599914550781,390.20001220703125,385.010009765625,387.3500061035156,54576400
2022-01-13,388.7699890136719,389.4700012207031,376.70001220703125,377.6600036621094,77994000
2022-01-14,375.07000732421875,380.3500061035156,374.8599853515625,380.010009765625,80121200
2022-01-18,374.0400085449219,376.2200012207031,369.7699890136719,370.54998779296875,75450900
2022-01-19,372.1499938964844,374.69000244140625,366.2099914550781,366.4800109863281,81791500
2022-01-20,369.7900085449219,373.8699951171875,361.1700134277344,361.7200012207031,88610700
2022-01-21,359.4700012207031,362.17999267578125,351.3999938964844,351.69000244140625,143388900
2022-01-24,345.9100036621094,353.9800109863281,334.1499938964844,353.29998779296875,198685800
2022-01-25,346.6700134277344,351.0299987792969,341.67999267578125,345.1099853515625,124398400
2022-01-26,352.9100036621094,356.8800048828125,340.7799987792969,344.57000732421875,146559500
2022-01-27,349.3999938964844,351.2699890136719,340.04998779296875,341.1000061035156,95255700
2022-01-28,343.0299987792969,352.0199890136719,337.95001220703125,351.79998779296875,108167900
2022-01-31,353.20001220703125,363.6499938964844,351.5199890136719,363.04998779296875,94326400
2022-02-01,364.42999267578125,366.19000244140625,359.1400146484375,365.5199890136719,74433000
2022-02-02,369.760009765625,370.1000061035156,364.2900085449219,368.489990234375,78777100
2022-02-03,358.5299987792969,361.92999267578125,352.4599914550781,353.54998779296875,95384800
2022-02-04,354.0799865722656,361.3999938964844,351.9700012207031,358.010009765625,86318300
2022-02-07,358.6199951171875,361.04998779296875,353.8399963378906,355.1300048828125,58198100
2022-02-08,353.9599914550781,360.239990234375,352.79998779296875,359.1199951171875,64720900
2022-02-09,363.760009765625,366.80999755859375,362.1199951171875,366.7300109863281,55766400
2022-02-10,359.5199890136719,366.489990234375,356.5400085449219,358.42999267578125,112468500
2022-02-11,358.42999267578125,360.07000732421875,345.79998779296875,347.05999755859375,101569100
2022-02-14,346.489990234375,350.9800109863281,343.8900146484375,347.489990234375,80254400
2022-02-15,352.9100036621094,356.3699951171875,351.82000732421875,356.1300048828125,55128800
2022-02-16,353.82000732421875,357.0899963378906,350.7099914550781,356.0400085449219,58947100
2022-02-17,352.739990234375,353.4599914550781,345.0199890136719,345.45001220703125,61801400
2022-02-18,346.4100036621094,346.80999755859375,339.1400146484375,341.510009765625,80001500
2022-02-22,338.489990234375,344.0400085449219,334.3500061035156,338.0799865722656,85967100
2022-02-23,341.32000732421875,342.17999267578125,329.1000061035156,329.4200134277344,86215400
2022-02-24,318.8399963378906,341.0400085449219,318.260009765625,340.489990234375,130614100
2022-02-25,341.30999755859375,345.9800109863281,337.3900146484375,345.7699890136719,78842100
2022-02-28,342.510009765625,348.5400085449219,341.32000732421875,346.79998779296875,77515500
2022-03-01,345.75,348.0799865722656,338.8999938964844,341.489990234375,67407000
2022-03-02,343.0799865722656,348.5899963378906,340.239990234375,347.2200012207031,70609000
2022-03-03,349.92999267578125,350.0400085449219,340.3500061035156,342.260009765625,71089400
2022-03-04,339.8399963378906,341.30999755859375,334.9200134277344,337.29998779296875,76936300
2022-03-07,337.2900085449219,338.4800109863281,324.6499938964844,324.8599853515625,89933800
2022-03-08,324.04998779296875,333.2099914550781,319.94000244140625,323.3500061035156,116153900
2022-03-09,331.75,336.3800048828125,329.0899963378906,334.989990234375,64723400
2022-03-10,330.82000732421875,332.510009765625,326.7099914550781,331.2699890136719,69362700
2022-03-11,334.32000732421875,334.6400146484375,323.8999938964844,324.3999938964844,66228400
2022-03-14,323.1300048828125,326.5899963378906,317.45001220703125,318.1700134277344,79802600
2022-03-15,320.8800048828125,328.95001220703125,319.2300109863281,328.1499938964844,76471000
2022-03-16,332.1700134277344,340.44000244140625,328.3999938964844,340.32000732421875,105243000
2022-03-17,338.3699951171875,344.5,337.0400085449219,344.44000244140625,67810000
2022-03-18,342.739990234375,351.7900085449219,341.54998779296875,351.489990234375,85446300
2022-03-21,350.20001220703125,352.4800109863281,345.5799865722656,350.0799865722656,73799100
2022-03-22,350.5899963378906,357.8500061035156,350.20001220703125,356.9599914550781,63345900
2022-03-23,354.010009765625,357.6600036621094,351.7699890136719,351.8299865722656,70615500
2022-03-24,353.79998779296875,359.70001220703125,351.5899963378906,359.6499938964844,53555300
2022-03-25,359.5899963378906,360.6700134277344,354.94000244140625,359.3500061035156,57584200
2022-03-28,359.3399963378906,365.010009765625,358.07000732421875,364.9100036621094,56833900
2022-03-29,368.8999938964844,371.8299865722656,366.05999755859375,371.19000244140625,68073000
2022-03-30,369.2799987792969,370.9800109863281,365.57000732421875,367.0899963378906,68757700
2022-03-31,367.239990234375,367.6000061035156,361.67999267578125,362.5400085449219,67011400
2022-04-01,362.80999755859375,363.6099853515625,358.5899963378906,361.8500061035156,54527800
2022-04-04,362.7099914550781,369.30999755859375,362.44000244140625,369.29998779296875,45950200
2022-04-05,367.80999755859375,368.5400085449219,359.92999267578125,361.1000061035156,62738700
2022-04-06,355.6499938964844,356.7799987792969,350.55999755859375,353.260009765625,90077100
2022-04-07,352.239990234375,356.3500061035156,348.69000244140625,354.1000061035156,63777400
2022-04-08,352.32000732421875,353.0899963378906,348.5,349.1499938964844,61956100
2022-04-11,344.80999755859375,345.75,340.5400085449219,340.8900146484375,66107400
2022-04-12,345.760009765625,347.69000244140625,338.0400085449219,339.45001220703125,72790200
2022-04-13,339.79998779296875,347.42999267578125,339.05999755859375,346.3500061035156,61367800
2022-04-14,346.44000244140625,346.9700012207031,338.2099914550781,338.42999267578125,73519400
2022-04-18,337.3500061035156,341.0400085449219,335.7900085449219,338.69000244140625,58560600
2022-04-19,338.0299987792969,346.8500061035156,336.9800109863281,346.260009765625,56515700
2022-04-20,347.0899963378906,347.55999755859375,339.9599914550781,341.2099914550781,65500000
2022-04-21,345.19000244140625,347.8699951171875,333.20001220703125,334.1499938964844,75801000
2022-04-22,334.30999755859375,335.55999755859375,324.9599914550781,325.3999938964844,82562100
2022-04-25,323.7300109863281,329.8999938964844,322.42999267578125,329.5799865722656,101755900
2022-04-26,327.4700012207031,327.6600036621094,316.8599853515625,317.1400146484375,105819600
2022-04-27,317.239990234375,322.8800048828125,315.0,316.760009765625,111204200
2022-04-28,321.8500061035156,329.8900146484375,317.5199890136719,328.010009765625,99450000
2022-04-29,323.70001220703125,327.2300109863281,312.6000061035156,313.25,91977900
2022-05-02,312.8299865722656,318.7200012207031,309.6499938964844,318.4800109863281,115511800
2022-05-03,318.5,321.1700134277344,315.9800109863281,318.82000732421875,78185500
2022-05-04,319.30999755859375,330.2900085449219,313.8900146484375,329.6000061035156,116083400
2022-05-05,325.1700134277344,325.25,309.6199951171875,313.0,154607400
2022-05-06,310.95001220703125,315.0899963378906,305.1099853515625,309.25,139572800
2022-05-09,303.4800109863281,309.3500061035156,295.7200012207031,297.1499938964844,113387300
2022-05-10,304.510009765625,305.760009765625,296.57000732421875,300.760009765625,124124600
2022-05-11,298.44000244140625,304.0899963378906,290.95001220703125,291.8399963378906,140326100
2022-05-12,287.45001220703125,295.75,284.94000244140625,291.1499938964844,120910900
2022-05-13,295.7200012207031,303.0,294.0799865722656,301.94000244140625,83684900
2022-05-16,300.1499938964844,302.260009765625,297.1300048828125,298.44000244140625,59190400
2022-05-17,304.45001220703125,306.55999755859375,300.54998779296875,306.1700134277344,62715300
2022-05-18,301.5400085449219,302.25,289.8500061035156,291.1400146484375,79477100
2022-05-19,289.2900085449219,294.3900146484375,287.5799865722656,289.5799865722656,79920700
2022-05-20,293.1300048828125,293.79998779296875,280.2099914550781,288.67999267578125,91764200
2022-05-23,289.75,293.8699951171875,287.2900085449219,293.4800109863281,63648400
2022-05-24,288.1300048828125,288.8599853515625,282.25,287.239990234375,73491100
2022-05-25,285.7099914550781,293.3900146484375,285.5,291.260009765625,67144500
2022-05-26,290.44000244140625,300.9200134277344,290.1499938964844,299.3299865722656,59462200
2022-05-27,302.5400085449219,309.25,302.4200134277344,309.1000061035156,66985600
2022-05-31,309.07000732421875,311.3299865722656,304.3299865722656,308.2799987792969,60968300
2022-06-01,310.4700012207031,312.6499938964844,303.7300109863281,306.0,65341700
2022-06-02,304.8500061035156,314.55999755859375,303.3999938964844,314.3800048828125,59291300
2022-06-03,309.0299987792969,310.4700012207031,304.9200134277344,306.20001220703125,60914700
2022-06-06,310.75,312.3500061035156,305.6199951171875,307.2200012207031,51785000
2022-06-07,303.80999755859375,310.6700134277344,302.69000244140625,309.8699951171875,44900300
2022-06-08,309.04998779296875,311.7200012207031,306.7699890136719,307.6400146484375,38342100
2022-06-09,305.9100036621094,309.04998779296875,299.2300109863281,299.3999938964844,55900500
2022-06-10,293.6499938964844,294.8699951171875,288.3800048828125,288.8399963378906,85963500
2022-06-13,279.75,282.3399963378906,274.5299987792969,275.4100036621094,94442000
2022-06-14,277.6600036621094,278.6600036621094,273.3399963378906,275.9100036621094,64697500
2022-06-15,279.4200134277344,286.8299865722656,276.6099853515625,282.79998779296875,86051400
2022-06-16,275.5899963378906,276.05999755859375,269.2799987792969,271.3900146484375,81910300
2022-06-17,272.17999267578125,277.19000244140625,270.510009765625,274.69000244140625,82703400
2022-06-21,278.75,283.45001220703125,278.6400146484375,281.0799865722656,51633700
2022-06-22,278.5199890136719,285.17999267578125,277.9100036621094,280.6700134277344,67472900
2022-06-23,283.2099914550781,285.7200012207031,280.30999755859375,284.8500061035156,57457800
2022-06-24,287.739990234375,295.0400085449219,287.5,294.6099853515625,58422300
2022-06-27,296.0,296.5799865722656,291.2900085449219,292.45001220703125,54151500
2022-06-28,293.0,295.6499938964844,283.3500061035156,283.5400085449219,61609800
2022-06-29,283.3999938964844,285.3399963378906,280.8399963378906,283.79998779296875,57302700
2022-06-30,280.75,283.94000244140625,275.7799987792969,280.2799987792969,79313600
2022-07-01,278.95001220703125,282.5299987792969,277.0299987792969,282.1300048828125,56675100
2022-07-05,278.30999755859375,287.0799865722656,276.75,286.9599914550781,61829300
2022-07-06,287.3500061035156,290.95001220703125,285.5899963378906,288.79998779296875,63194700
2022-07-07,289.6300048828125,295.70001220703125,289.6300048828125,294.9800109863281,56620100
2022-07-08,292.0799865722656,296.75,291.1199951171875,295.3500061035156,59895500
2022-07-11,292.8800048828125,293.1099853515625,288.1400146484375,289.0400085449219,55273900
2022-07-12,290.32000732421875,292.2799987792969,284.6099853515625,286.239990234375,55797100
2022-07-13,280.6000061035156,288.04998779296875,280.0199890136719,285.6499938964844,73939400
2022-07-14,282.989990234375,287.55999755859375,279.79998779296875,286.6700134277344,63741800
2022-07-15,289.7300109863281,291.9800109863281,288.0799865722656,291.8699951171875,63818100
2022-07-18,294.7200012207031,296.1600036621094,288.20001220703125,289.3999938964844,59519600
2022-07-19,293.1099853515625,298.6000061035156,291.4700012207031,298.29998779296875,55172600
2022-07-20,298.7300109863281,304.239990234375,297.92999267578125,303.0299987792969,67769400
2022-07-21,303.5,307.44000244140625,300.7799987792969,307.3800048828125,55049400
2022-07-22,306.42999267578125,308.54998779296875,300.1199951171875,301.989990234375,57127700
2022-07-25,302.0199890136719,302.5,298.2200012207031,300.2699890136719,40582400
2022-07-26,298.5299987792969,298.7900085449219,293.5400085449219,294.3699951171875,50074100
2022-07-27,299.0400085449219,308.5400085449219,298.4599914550781,306.80999755859375,69304400
2022-07-28,306.5899963378906,310.3999938964844,302.75,309.80999755859375,55139900
2022-07-29,311.3900146484375,316.3900146484375,309.92999267578125,315.4599914550781,57501000
2022-08-01,313.6499938964844,318.80999755859375,312.5299987792969,315.2699890136719,46358800
2022-08-02,312.9200134277344,318.54998779296875,311.8399963378906,314.3299865722656,48676500
2022-08-03,316.04998779296875,323.7300109863281,315.989990234375,322.8900146484375,53735700
2022-08-04,322.9700012207031,324.7200012207031,320.7699890136719,324.3999938964844,38973700
2022-08-05,319.19000244140625,323.8299865722656,318.3900146484375,321.75,53894000
2022-08-08,322.69000244140625,326.4700012207031,319.2099914550781,320.7099914550781,43878500
2022-08-09,318.7699890136719,319.0299987792969,315.4200134277344,317.0799865722656,39764200
2022-08-10,324.5899963378906,326.2300109863281,322.05999755859375,325.92999267578125,51459600
2022-08-11,328.30999755859375,330.3599853515625,323.3599853515625,324.0799865722656,45897700
2022-08-12,326.17999267578125,330.5899963378906,325.1000061035156,330.3900146484375,40928400
2022-08-15,329.4200134277344,333.57000732421875,329.3999938964844,333.05999755859375,38266600
2022-08-16,332.05999755859375,334.4200134277344,329.1600036621094,332.2799987792969,41186900
2022-08-17,329.07000732421875,331.42999267578125,326.3599853515625,328.489990234375,47842200
2022-08-18,328.44000244140625,330.489990234375,326.7900085449219,329.2799987792969,41937200
2022-08-19,326.1700134277344,326.8399963378906,322.0799865722656,322.8599853515625,51770600
2022-08-22,318.5,318.739990234375,313.5299987792969,314.3599853515625,51098900
2022-08-23,314.1199951171875,317.0,313.3299865722656,314.1000061035156,39497100
2022-08-24,313.6099853515625,316.8699951171875,312.989990234375,315.010009765625,38057100
2022-08-25,316.8299865722656,320.6000061035156,315.760009765625,320.5799865722656,38098300
2022-08-26,320.2799987792969,321.510009765625,307.3500061035156,307.44000244140625,69047700
2022-08-29,304.6199951171875,307.2200012207031,303.2799987792969,304.4100036621094,48321900
2022-08-30,306.1000061035156,306.7300109863281,298.44000244140625,301.0199890136719,51184500
2022-08-31,303.989990234375,304.9100036621094,299.1600036621094,299.2699890136719,50044000
2022-09-01,296.7200012207031,299.7799987792969,292.95001220703125,299.3999938964844,57990700
2022-09-02,302.3399963378906,303.75,293.5199890136719,295.1700134277344,64666800
2022-09-06,295.6600036621094,296.6000061035156,290.8699951171875,293.04998779296875,57005400
2022-09-07,293.5400085449219,299.989990234375,293.2699890136719,298.9700012207031,49260400
2022-09-08,296.8500061035156,301.8699951171875,295.45001220703125,300.5199890136719,55649800
2022-09-09,302.8299865722656,307.6000061035156,300.5199890136719,307.0899963378906,56125200
2022-09-12,308.5,311.0799865722656,308.17999267578125,310.739990234375,45905700
2022-09-13,301.79998779296875,303.0199890136719,292.7900085449219,293.70001220703125,79562200
2022-09-14,294.8699951171875,296.92999267578125,293.05999755859375,296.0299987792969,54907200
2022-09-15,294.07000732421875,296.5299987792969,289.4599914550781,291.1000061035156,65299400
2022-09-16,287.7200012207031,289.7200012207031,285.6199951171875,289.32000732421875,79920400
2022-09-19,286.1000061035156,291.2099914550781,286.0400085449219,291.04998779296875,52613800
2022-09-20,288.489990234375,291.07000732421875,286.3800048828125,288.7300109863281,51271100
2022-09-21,289.5899963378906,293.95001220703125,283.4200134277344,283.55999755859375,82931000
2022-09-22,282.0,283.0299987792969,278.82000732421875,280.07000732421875,62757100
2022-09-23,277.54998779296875,277.8500061035156,272.0199890136719,275.510009765625,74815200
2022-09-26,275.0299987792969,279.489990234375,273.55999755859375,274.3699951171875,71176700
2022-09-27,277.80999755859375,280.2099914550781,272.1099853515625,274.4800109863281,69780100
2022-09-28,274.4599914550781,281.25,272.95001220703125,279.94000244140625,79652100
2022-09-29,275.8599853515625,276.25,268.8399963378906,271.8699951171875,81216000
2022-09-30,271.0299987792969,275.19000244140625,267.1000061035156,267.260009765625,78482400
2022-10-03,269.07000732421875,275.1600036621094,267.5299987792969,273.5299987792969,61267400
2022-10-04,278.989990234375,282.8500061035156,278.989990234375,282.1300048828125,66696900
2022-10-05,278.2799987792969,283.80999755859375,275.4200134277344,281.9800109863281,55766300
2022-10-06,280.9599914550781,284.17999267578125,279.42999267578125,279.760009765625,53489400
2022-10-07,275.0199890136719,275.1499938964844,267.739990234375,269.1000061035156,71354700
2022-10-10,269.29998779296875,269.70001220703125,263.6400146484375,266.4100036621094,60393000
2022-10-11,264.70001220703125,267.6300048828125,261.0299987792969,262.75,66522500
2022-10-12,263.3999938964844,265.3599853515625,261.95001220703125,262.6600036621094,50580200
2022-10-13,255.16000366210938,270.1700134277344,254.25999450683594,268.82000732421875,112894100
2022-10-14,271.20001220703125,271.80999755859375,260.1400146484375,260.739990234375,77244300
2022-10-17,266.8399963378906,270.239990234375,266.739990234375,269.3500061035156,64576500
2022-10-18,276.5299987792969,277.2099914550781,268.739990234375,271.4800109863281,69781000
2022-10-19,269.92999267578125,273.67999267578125,268.07000732421875,270.489990234375,53115400
2022-10-20,269.5799865722656,274.8399963378906,267.9200134277344,269.1099853515625,60605500
2022-10-21,267.9800109863281,275.9700012207031,266.82000732421875,275.4200134277344,77897700
2022-10-24,275.69000244140625,279.3999938964844,271.9700012207031,278.45001220703125,63963600
2022-10-25,279.4100036621094,284.6000061035156,277.8999938964844,284.2099914550781,59014500
2022-10-26,278.4599914550781,283.9800109863281,277.42999267578125,277.92999267578125,63492400
2022-10-27,276.7900085449219,278.2799987792969,272.3399963378906,272.8699951171875,57760300
2022-10-28,272.2300109863281,281.70001220703125,272.05999755859375,281.2200012207031,62651300
2022-10-31,278.9200134277344,279.760009765625,275.989990234375,277.95001220703125,47742000
2022-11-01,281.5,282.07000732421875,274.739990234375,275.1099853515625,45895900
2022-11-02,275.0799865722656,278.2099914550781,265.6099853515625,265.67999267578125,79803100
2022-11-03,263.010009765625,264.5,260.1000061035156,260.489990234375,70038900
2022-11-04,265.5299987792969,266.6099853515625,259.0799865722656,264.67999267578125,78313200
2022-11-07,265.75,268.1400146484375,263.57000732421875,267.5899963378906,47333800
2022-11-08,269.1400146484375,272.8500061035156,265.5199890136719,269.5400085449219,63213800
2022-11-09,267.760009765625,268.55999755859375,263.0299987792969,263.32000732421875,64862100
